Id,Col_1,Col_2,Col_5,Col_6,Col_7,Col_10,Col_13,Col_14,Col_16,Col_18,Col_19,Col_21,Col_23,Col_26,Col_30,Col_31,impact_encoded_Col_3,impact_encoded_Col_4,impact_encoded_Col_8,impact_encoded_Col_9,impact_encoded_Col_11,impact_encoded_Col_12,impact_encoded_Col_15,impact_encoded_Col_17,impact_encoded_Col_20,impact_encoded_Col_22,impact_encoded_Col_24,impact_encoded_Col_25,impact_encoded_Col_27,impact_encoded_Col_28,impact_encoded_Col_29,impact_encoded_Col_32,Score
29410,22,5,1,3,12,6,1,86,10,1,3,2,0,16,15,12,0,1,3,1,0,2,8,2,1,0,1,1,9,0,1,1,1
29411,0,6,0,0,8,6,1,63,11,3,0,4,1,4,15,6,1,0,0,1,2,5,1,2,1,1,1,0,1,0,1,0,2
29412,17,5,0,6,15,16,1,90,5,1,0,3,1,4,0,9,2,1,4,1,3,5,17,8,0,0,2,1,5,0,1,1,7
29413,6,10,0,4,14,18,1,52,8,3,4,3,1,8,10,12,0,0,4,1,3,5,10,8,0,0,1,0,6,0,1,1,2
29414,14,10,0,3,18,16,0,55,11,0,1,3,1,5,15,12,0,0,2,1,3,5,13,8,0,0,1,0,5,0,1,1,4
29415,1,10,0,0,8,8,1,45,11,3,0,0,1,6,0,15,1,0,0,1,2,5,2,5,0,1,1,0,1,0,1,0,1
29416,17,1,0,1,4,10,1,55,6,1,11,0,3,20,15,15,0,0,3,1,3,1,10,8,1,0,1,0,5,0,1,1,2
29417,16,6,0,0,4,24,0,24,9,0,0,1,1,2,5,3,0,0,4,1,2,1,7,0,0,1,1,0,2,2,1,1,7
29418,9,1,0,1,7,20,1,50,11,1,2,6,1,4,15,0,0,0,4,1,3,5,12,8,0,0,1,0,5,0,1,1,12
29419,19,1,0,5,4,5,0,86,9,0,11,2,1,19,10,18,0,0,4,1,3,6,17,6,0,0,1,0,5,0,1,1,1
29420,17,1,0,1,14,7,0,50,13,0,0,5,3,3,5,15,1,0,4,1,2,5,8,2,0,0,1,0,1,0,1,1,1
29421,10,10,0,4,7,9,4,48,11,4,0,6,1,11,5,3,2,0,4,1,3,5,10,8,0,1,1,0,5,0,1,1,4
29422,9,5,0,6,16,22,0,34,6,0,6,6,1,9,15,15,0,0,2,1,2,5,8,0,0,1,1,0,1,0,1,1,3
29423,10,1,0,0,2,21,0,75,12,0,8,2,1,17,5,9,0,0,4,1,4,3,9,8,0,0,1,0,5,0,1,1,1
29424,9,5,0,1,7,13,1,83,11,1,6,6,2,12,5,9,0,0,0,1,2,7,1,5,0,0,1,0,1,0,1,0,1
29425,18,6,0,4,15,22,1,51,8,1,0,5,3,10,15,9,2,0,4,1,3,0,12,8,0,0,1,0,5,0,1,1,6
29426,18,0,0,5,7,24,1,89,12,1,5,2,1,9,10,9,0,0,3,1,2,5,4,2,0,0,1,0,9,0,1,1,3
29427,12,0,0,4,5,22,1,67,7,3,5,4,1,8,15,9,0,0,0,1,2,0,1,0,1,0,1,0,0,0,1,1,4
29428,18,6,0,5,12,2,1,27,12,1,0,5,1,8,5,18,0,0,0,1,3,1,10,8,1,0,1,0,7,0,1,0,3
29429,0,10,0,0,2,0,1,32,6,1,0,5,1,16,10,6,0,1,4,1,3,5,14,8,1,0,1,1,5,0,1,1,4
29430,15,1,0,1,5,21,0,74,9,0,0,4,1,3,5,12,0,0,4,1,3,0,10,6,0,0,1,0,5,0,1,0,1
29431,7,1,0,5,17,15,1,31,8,0,5,4,1,7,5,9,0,0,1,1,2,7,1,1,0,0,1,0,1,0,1,0,8
29432,1,10,0,1,15,13,1,53,11,1,2,5,1,10,10,18,0,1,4,1,3,5,17,8,1,0,1,1,5,0,1,1,1
29433,9,10,0,3,18,20,1,66,7,3,1,5,3,5,5,9,0,1,2,1,4,5,10,8,0,0,1,1,6,0,1,1,2
29434,11,10,0,0,14,14,1,86,14,1,8,5,1,12,15,12,0,1,4,1,3,5,17,8,1,1,1,1,7,0,1,1,2
29435,16,1,0,1,9,1,0,14,20,0,0,5,1,2,5,0,1,0,4,1,4,5,9,5,0,0,3,0,5,0,1,0,7
29436,16,1,0,3,1,22,0,47,9,2,1,2,3,4,5,18,3,0,4,1,2,1,1,0,0,0,1,0,1,0,1,1,4
29437,17,6,0,1,4,14,1,44,11,1,1,6,3,10,10,18,0,0,0,1,3,5,17,8,1,0,1,0,7,0,1,0,4
29438,10,6,0,1,4,14,1,45,6,1,0,3,3,5,10,18,0,0,4,1,3,0,10,6,0,0,1,0,5,0,1,1,2
29439,11,6,0,3,3,19,2,12,5,2,0,1,2,4,5,9,0,0,3,3,3,5,10,8,1,1,1,0,5,0,1,1,7
29440,1,10,0,1,4,16,1,39,7,3,0,5,1,7,0,18,2,1,4,1,2,0,3,0,0,0,1,1,1,0,1,1,2
29441,20,10,0,2,14,16,2,46,13,2,11,6,1,16,5,9,0,0,0,2,3,7,17,6,0,1,1,0,5,0,1,0,2
29442,19,6,0,0,6,5,1,81,8,1,0,1,1,6,5,12,1,1,4,1,3,7,15,5,0,0,1,1,7,0,1,1,5
29443,11,6,0,4,8,5,1,42,14,1,0,6,1,3,10,12,1,0,0,1,0,5,0,2,0,0,1,0,1,0,1,0,4
29444,5,6,0,3,4,13,1,8,6,1,3,4,3,7,10,15,0,0,4,1,3,5,10,8,0,0,1,0,7,0,1,1,1
29445,20,10,0,0,7,5,1,32,12,1,5,5,1,11,10,12,0,0,2,1,3,5,13,8,1,0,1,0,5,0,1,1,4
29446,7,6,0,1,11,1,0,46,11,0,0,2,1,10,10,12,1,0,0,1,4,7,17,5,1,1,1,0,7,0,1,0,1
29447,20,1,0,2,1,22,0,51,24,1,2,1,3,16,10,18,0,0,4,1,2,5,3,0,1,0,1,0,4,0,1,1,1
29448,17,1,0,4,14,4,2,31,10,4,2,3,1,4,0,6,0,0,0,1,3,5,12,8,0,0,1,0,5,0,3,0,2
29449,17,6,0,0,18,24,1,35,13,1,3,3,1,8,15,15,0,0,4,1,3,2,11,8,1,0,1,0,5,0,1,1,2
29450,2,6,0,1,1,18,1,78,9,1,1,4,2,11,0,18,0,1,4,1,2,1,1,0,0,0,1,1,1,5,1,1,1
29451,18,5,0,2,8,1,1,84,15,2,0,3,3,11,5,18,1,0,2,1,4,2,12,5,1,1,1,0,7,0,1,1,1
29452,16,0,0,4,10,17,1,66,12,3,5,5,1,6,10,18,0,0,4,1,3,7,17,6,0,0,1,0,5,0,1,1,5
29453,0,10,0,0,16,20,0,35,11,0,0,1,1,14,10,15,0,0,2,1,2,0,3,0,1,0,1,0,9,0,1,0,9
29454,5,1,0,3,7,18,1,72,15,1,11,5,1,15,15,3,0,0,4,1,3,5,17,8,1,0,1,0,7,0,1,1,7
29455,22,1,0,2,18,21,1,62,24,1,0,6,1,6,5,15,2,0,3,1,2,0,3,2,1,0,1,0,9,0,1,1,3
29456,18,6,0,5,1,23,1,53,13,1,0,3,1,13,15,15,3,0,4,1,4,5,17,5,0,0,1,0,5,0,1,1,16
29457,17,10,0,4,1,24,0,59,15,2,0,5,2,14,15,15,0,0,4,1,2,1,7,0,0,1,1,0,1,0,1,1,4
29458,11,10,0,7,12,18,0,43,9,0,3,3,1,16,15,15,0,0,0,1,2,0,8,2,1,0,1,0,1,0,1,0,1
29459,6,6,2,4,9,19,5,47,15,5,1,2,2,12,10,9,0,1,4,1,3,5,9,8,0,0,1,1,5,0,1,1,4
29460,23,1,0,2,18,23,0,43,13,0,6,6,3,15,15,18,0,1,2,3,3,5,10,8,0,0,0,1,7,0,1,1,17
29461,6,1,0,4,4,7,0,18,12,0,0,3,3,8,10,18,2,0,4,1,0,0,1,0,0,0,3,0,1,0,1,1,6
29462,3,6,0,2,15,0,0,28,7,0,2,2,3,8,10,18,0,0,4,1,2,5,1,0,0,0,1,0,9,0,1,1,1
29463,17,5,0,5,18,1,1,38,12,2,0,5,1,4,10,12,1,0,3,1,3,5,17,5,0,0,1,0,7,0,1,1,4
29464,7,10,0,5,8,9,1,86,10,1,1,2,1,13,15,18,0,0,2,1,3,5,10,8,0,0,1,0,5,0,1,1,3
29465,5,5,0,0,4,1,0,90,8,0,0,2,3,4,5,15,0,0,4,1,3,6,17,6,0,0,1,0,7,0,1,1,1
29466,17,6,0,4,5,20,1,53,8,1,2,3,1,6,10,0,0,0,4,1,2,0,1,0,1,1,1,0,1,0,0,1,6
29467,18,6,0,2,15,18,0,65,7,2,4,3,2,11,5,18,0,0,1,1,2,4,0,1,0,1,1,0,1,0,1,1,3
29468,16,6,0,3,5,19,1,83,9,1,0,2,1,21,10,9,0,0,4,1,4,0,9,6,0,0,1,0,5,0,1,1,1
29469,14,6,0,1,5,18,0,52,8,0,2,0,3,14,5,3,0,0,4,1,3,0,17,8,1,0,1,0,7,0,1,1,11
29470,18,5,0,1,2,2,1,27,16,1,7,1,1,15,15,18,0,0,3,1,2,0,0,5,1,0,3,0,1,0,1,1,4
29471,16,6,0,1,5,17,1,64,9,1,5,2,1,8,15,18,0,1,2,1,2,0,1,0,1,0,1,1,1,0,1,1,1
29472,16,10,0,1,7,16,0,13,11,0,0,4,1,1,5,18,2,0,4,1,3,5,10,8,1,0,1,0,5,0,1,1,8
29473,0,10,0,0,8,10,2,39,9,2,0,6,1,9,10,12,1,0,4,1,3,5,10,5,1,0,1,0,5,0,1,1,1
29474,15,1,0,1,4,15,1,51,7,1,0,6,2,2,5,3,1,0,4,1,2,1,7,0,0,0,1,0,1,0,1,1,4
29475,13,10,0,1,13,17,1,69,11,1,0,2,1,5,5,18,1,0,0,1,2,7,8,2,1,0,1,0,1,0,2,0,5
29476,18,10,0,2,4,17,2,73,8,2,3,3,1,4,5,6,0,1,4,1,3,0,10,6,1,0,0,1,5,0,1,1,8
29477,11,0,0,0,1,22,1,49,10,3,0,6,2,11,10,18,0,0,4,1,2,1,1,0,0,1,1,0,4,0,1,1,2
29478,10,1,0,1,5,9,1,40,8,3,7,5,3,7,15,12,0,0,2,1,2,0,1,0,0,0,0,0,1,0,1,1,1
29479,18,6,0,4,3,12,1,89,8,1,1,2,1,6,10,18,0,1,2,1,3,5,10,8,0,0,1,1,7,0,1,1,1
29480,20,10,1,2,13,4,2,91,22,2,1,1,2,12,15,0,0,1,4,1,2,5,8,1,0,0,1,1,9,0,1,1,7
29481,5,5,0,3,8,15,1,69,13,2,3,3,1,10,15,15,0,0,2,1,2,5,8,5,1,0,1,0,1,0,1,1,5
29482,9,6,0,5,18,20,1,39,8,3,6,4,1,8,15,9,0,0,0,1,3,5,17,8,0,1,1,0,5,0,1,0,1
29483,4,10,1,2,11,1,1,47,18,1,0,2,3,2,5,0,1,0,0,1,2,5,8,2,1,0,1,0,1,0,1,0,5
29484,3,10,0,2,7,7,2,45,11,2,5,6,1,10,15,18,0,0,2,1,3,5,10,8,0,0,1,0,7,0,1,1,12
29485,17,0,0,1,4,0,0,44,8,0,0,4,1,3,15,18,1,0,2,1,2,6,0,0,0,0,1,0,3,0,1,1,1
29486,7,5,0,5,6,6,1,50,10,1,5,2,1,9,5,9,2,1,4,1,4,5,11,8,0,0,1,1,5,0,1,1,1
29487,6,1,1,2,11,3,1,35,14,1,0,4,1,3,10,9,1,0,4,1,2,5,8,2,1,0,2,0,9,0,1,1,7
29488,16,5,0,4,7,8,1,69,13,1,0,5,1,3,10,3,2,0,4,1,3,0,12,8,0,0,1,0,5,0,1,0,5
29489,14,1,0,5,2,16,1,85,12,1,6,3,1,20,10,9,0,0,2,1,3,5,17,8,0,0,1,0,5,0,1,1,1
29490,3,1,0,0,18,18,1,14,8,4,0,0,1,8,5,15,0,0,0,1,3,5,10,8,0,0,1,0,7,0,1,0,2
29491,4,1,0,3,5,17,2,57,7,2,3,4,2,8,5,15,0,0,0,3,3,0,17,8,1,0,1,0,5,0,1,0,4
29492,6,10,0,1,8,0,0,54,12,0,0,4,1,10,0,15,1,0,3,3,3,0,10,5,1,0,1,0,5,0,1,1,14
29493,2,0,0,1,18,14,1,44,9,1,0,5,1,2,10,9,1,0,0,1,2,5,0,5,1,1,1,0,1,0,1,0,1
29494,18,5,0,5,8,14,2,96,14,2,4,6,1,11,5,9,0,0,2,1,3,0,17,6,1,0,3,0,5,0,1,1,7
29495,19,10,1,2,13,6,1,83,19,2,4,0,1,14,5,9,0,1,4,1,3,5,17,8,0,1,1,1,7,0,1,1,8
29496,17,10,0,0,6,12,2,81,8,2,9,5,1,11,15,9,0,0,3,1,2,0,8,0,0,0,1,0,1,0,1,1,7
29497,18,5,0,2,12,18,0,80,12,3,11,5,1,15,10,18,0,1,4,1,2,5,8,2,0,0,1,1,1,0,1,0,5
29498,4,1,0,3,6,11,0,31,5,0,1,6,3,5,10,6,0,0,4,1,2,0,1,0,0,0,1,0,1,0,1,1,1
29499,18,5,0,1,5,20,1,68,7,1,0,3,1,5,15,0,2,0,4,1,2,6,0,0,0,1,1,0,1,0,1,1,8
29500,20,10,0,2,18,15,1,26,19,1,11,6,2,17,15,9,0,0,0,1,3,5,9,8,1,0,1,0,5,0,1,0,1
29501,14,5,0,2,5,20,0,68,9,0,3,0,1,9,5,12,0,0,2,1,3,0,17,6,0,1,1,0,7,0,1,1,8
29502,5,6,0,1,1,22,1,47,10,3,1,5,2,13,5,0,0,0,4,1,3,1,17,8,0,1,1,0,5,5,1,1,1
29503,18,5,0,4,18,19,0,56,12,0,1,5,1,14,5,3,0,1,4,1,3,5,9,8,1,1,1,1,11,0,1,1,8
29504,17,6,0,0,12,19,0,89,12,0,0,6,1,10,0,15,2,0,3,3,2,5,0,0,0,0,1,0,1,0,1,1,1
29505,21,6,0,4,12,16,3,89,19,3,5,3,3,7,0,15,0,0,4,1,2,1,8,2,0,0,1,0,0,0,1,1,3
29506,16,10,0,4,16,5,0,26,7,0,4,3,1,8,10,0,0,0,3,1,2,0,8,1,0,1,1,0,1,0,1,1,7
29507,19,10,0,3,8,7,0,30,16,0,10,0,1,14,10,18,4,0,2,1,2,5,8,5,1,0,1,0,1,0,1,0,1
29508,7,5,0,1,3,1,0,42,7,0,1,6,3,6,10,18,1,0,2,1,2,5,8,0,1,0,1,0,1,0,1,1,6
29509,17,10,0,1,13,17,1,15,11,1,7,5,3,12,15,12,0,0,4,1,3,5,16,8,0,1,1,0,6,0,1,1,7
29510,18,0,0,0,2,0,1,84,9,1,0,0,1,11,10,18,2,1,4,0,3,5,12,8,0,0,0,1,7,0,1,1,13
29511,9,10,0,1,7,21,0,47,14,2,0,4,3,7,0,3,2,1,4,1,3,0,17,8,0,1,1,1,7,0,1,1,3
29512,18,6,0,0,4,10,1,44,8,1,5,2,1,13,10,15,0,0,4,1,3,1,17,8,0,1,1,0,5,0,1,1,1
29513,17,10,0,0,7,20,1,79,11,1,0,4,1,4,15,18,0,0,0,1,5,5,13,8,0,0,1,0,5,0,1,0,1
29514,18,0,0,1,6,20,0,33,7,0,6,6,3,4,15,12,0,0,2,1,2,5,8,0,1,1,1,0,1,0,1,1,2
29515,15,1,0,1,5,6,1,49,6,1,0,5,3,12,15,3,0,0,4,1,4,0,17,7,1,1,1,0,5,0,1,1,5
29516,16,10,0,0,1,0,1,92,9,3,0,4,1,6,5,6,0,0,4,1,2,5,8,1,0,0,1,0,9,0,1,1,12
29517,15,10,0,4,5,0,0,65,9,0,4,5,1,11,10,6,0,0,0,1,3,0,10,6,0,1,1,0,7,0,1,0,1
29518,18,1,0,0,4,10,1,68,6,4,4,3,1,5,5,9,0,0,2,1,2,5,3,0,1,0,1,0,1,0,1,1,10
29519,4,5,0,3,4,11,1,84,7,3,1,5,2,5,5,18,0,1,4,1,3,0,10,6,0,0,1,1,6,0,1,1,1
29520,0,6,0,0,6,8,1,98,6,1,0,5,3,0,5,15,1,0,4,1,3,0,12,5,0,0,1,0,11,0,1,1,2
29521,18,1,0,1,5,10,1,77,8,1,7,3,3,16,5,9,0,0,2,1,2,0,4,1,1,0,1,0,1,0,1,1,1
29522,7,5,0,3,7,1,4,95,13,4,7,2,3,10,5,18,0,0,4,1,3,0,10,7,1,1,1,0,5,0,1,1,7
29523,19,6,0,1,0,20,1,25,12,3,5,0,2,14,10,12,1,0,4,1,2,1,0,1,1,0,1,0,1,0,1,0,2
29524,18,1,0,2,8,0,1,46,8,2,0,1,1,10,0,15,3,0,2,1,3,5,13,5,0,1,1,0,5,0,1,1,10
29525,8,1,0,1,18,12,1,36,13,1,0,0,1,12,15,18,1,0,0,1,3,5,13,5,1,0,1,0,5,0,1,0,7
29526,14,5,0,2,10,14,1,23,16,1,0,3,1,4,5,3,2,0,4,1,3,5,10,8,0,0,1,0,7,0,0,1,2
29527,21,6,0,1,8,15,0,34,10,4,10,0,1,14,5,0,0,0,2,1,3,5,12,8,1,1,1,0,5,0,1,1,9
29528,2,1,0,1,5,20,1,60,11,1,2,1,1,7,10,18,0,0,4,1,2,0,1,0,1,0,1,0,1,0,1,1,1
29529,2,6,0,1,10,3,2,54,11,2,10,6,2,15,15,18,0,0,2,1,3,5,9,8,1,1,1,0,7,0,1,1,5
29530,17,1,0,1,14,5,1,51,16,1,0,6,3,5,5,3,1,0,4,1,3,5,17,5,1,0,1,0,5,0,1,1,1
29531,4,1,0,1,3,15,3,68,12,3,5,4,1,13,10,3,0,0,3,1,2,5,8,1,1,0,1,0,1,0,1,1,10
29532,22,0,0,5,10,16,0,61,20,3,1,2,1,4,5,0,0,0,3,1,3,7,17,6,1,1,1,0,5,0,0,0,17
29533,8,5,0,5,14,1,1,36,10,3,5,5,1,6,15,6,0,0,0,1,3,7,10,6,0,0,1,0,6,0,1,0,1
29534,15,10,0,4,0,20,1,26,12,3,1,5,1,11,10,18,2,0,4,1,2,1,1,0,1,1,1,0,9,0,1,0,2
29535,1,6,0,1,6,0,0,53,8,0,0,6,1,8,5,15,1,0,4,1,3,0,10,5,0,0,1,0,6,0,1,1,2
29536,10,1,0,1,5,13,1,43,7,1,0,6,2,15,15,18,2,0,4,1,2,0,8,0,1,0,1,0,9,0,1,1,2
29537,11,6,0,1,4,0,1,74,7,3,0,6,1,11,5,18,2,1,4,1,3,6,17,8,1,0,1,1,5,0,1,1,4
29538,18,1,0,1,12,0,0,50,13,0,0,0,1,4,15,12,1,0,4,1,2,5,8,2,0,0,1,0,9,0,1,1,1
29539,10,0,0,2,7,15,1,72,8,1,0,5,2,12,15,3,2,0,4,1,2,5,8,0,1,0,1,0,1,0,1,1,4
29540,7,6,0,0,18,15,1,51,13,3,5,6,1,10,10,9,0,0,3,1,2,5,8,1,0,0,1,0,9,0,1,1,8
29541,9,10,0,4,13,5,1,85,24,1,0,1,1,4,10,9,0,0,4,1,3,3,15,8,0,1,1,0,6,0,1,1,4
29542,12,6,0,1,3,7,1,22,7,1,9,5,2,9,10,0,0,0,4,1,2,5,8,0,1,0,1,0,1,0,1,1,8
29543,17,10,0,1,11,5,1,52,12,1,0,6,2,10,15,9,1,0,4,1,4,5,17,5,0,0,1,0,7,0,1,1,1
29544,18,10,0,3,15,0,0,94,8,0,1,5,1,15,15,6,3,1,4,1,3,5,17,5,1,1,1,1,5,0,1,1,8
29545,12,1,0,3,3,0,1,45,6,1,2,6,1,5,10,9,0,0,2,1,2,5,7,0,0,0,1,0,1,0,1,1,2
29546,23,5,0,3,9,16,1,41,13,1,0,2,1,6,10,18,0,1,4,1,2,5,8,2,0,0,1,1,9,0,1,1,1
29547,18,0,0,0,11,1,1,76,11,1,0,2,1,3,10,18,1,0,4,1,2,7,1,1,0,0,1,0,9,0,1,1,4
29548,18,10,0,3,11,9,1,50,11,2,0,6,1,5,5,0,1,0,0,1,2,5,0,5,0,1,1,0,0,0,1,0,3
29549,17,6,0,0,3,9,1,30,7,1,0,5,1,7,15,18,0,1,4,1,2,5,8,1,0,0,1,1,1,0,1,1,8
29550,17,0,0,2,14,11,0,84,15,0,10,5,2,16,0,18,0,0,0,1,3,7,12,6,1,1,1,0,7,0,1,0,9
29551,19,1,0,1,13,10,0,76,12,0,6,4,1,11,5,12,0,0,2,1,3,5,11,8,0,0,1,0,5,0,1,1,1
29552,16,6,0,1,5,20,1,51,6,1,0,0,1,4,10,18,0,0,4,1,3,0,10,6,1,0,1,0,5,0,1,1,4
29553,22,5,0,2,13,14,1,39,11,1,0,0,1,12,5,18,2,1,4,1,3,5,12,8,0,1,1,1,5,0,1,1,1
29554,7,6,0,1,2,0,1,45,7,1,1,6,1,4,5,0,0,0,4,1,3,5,17,8,1,1,1,0,7,0,3,1,1
29555,14,1,0,0,2,11,1,50,9,1,4,3,1,9,5,15,0,0,4,1,1,5,8,0,0,0,1,0,1,0,1,1,1
29556,14,1,0,0,5,7,1,29,5,1,6,5,2,10,5,18,0,0,4,1,2,0,8,0,0,1,1,0,1,0,1,1,14
29557,16,0,1,4,11,7,4,73,18,4,5,2,1,12,5,9,0,1,4,1,3,5,10,8,1,0,1,1,6,0,1,1,1
29558,16,5,0,5,16,19,1,63,4,1,0,3,1,10,15,18,0,1,4,1,3,5,10,8,1,0,1,1,5,0,1,1,19
29559,16,5,0,5,11,9,1,30,11,3,0,3,1,2,10,12,1,0,0,1,2,7,1,2,0,1,1,0,1,0,1,0,2
29560,17,1,0,1,2,22,1,99,13,1,11,6,1,21,15,12,0,0,3,1,2,0,0,5,0,0,1,0,3,0,1,1,2
29561,18,6,0,1,18,3,0,84,9,0,2,5,1,16,5,18,0,0,3,1,2,7,3,1,0,0,1,0,1,0,1,0,4
29562,11,6,0,4,3,9,0,46,5,0,4,6,1,13,10,18,0,0,0,1,2,5,1,0,1,0,1,0,1,0,1,0,10
29563,14,10,0,3,5,0,1,60,8,1,2,5,1,4,10,18,0,1,4,1,2,0,1,0,0,0,1,1,1,0,1,1,7
29564,6,5,0,1,14,18,1,23,10,2,1,3,1,2,10,9,0,0,2,1,3,5,10,8,1,1,1,0,5,0,0,1,3
29565,1,5,0,1,16,16,1,78,5,1,1,4,3,17,10,0,0,0,2,1,3,5,16,8,0,0,1,0,5,0,1,1,7
29566,8,1,0,1,5,23,2,30,5,3,5,5,3,7,5,9,0,0,4,1,3,0,15,6,0,0,1,0,5,0,1,1,7
29567,12,5,0,3,1,21,0,47,13,4,0,5,3,4,10,6,0,0,4,1,2,1,1,0,0,0,1,0,0,5,3,1,1
29568,1,5,0,1,6,3,0,94,12,1,1,5,1,13,10,18,0,0,0,1,3,4,13,8,0,0,1,0,6,0,1,0,2
29569,1,1,0,1,14,21,0,79,8,1,1,1,3,8,5,15,0,1,3,1,2,5,1,2,0,0,1,0,1,0,1,1,1
29570,4,5,0,3,4,16,1,64,8,1,1,2,1,4,15,18,0,0,4,1,2,0,1,0,0,1,1,0,1,0,1,1,7
29571,7,6,0,5,1,17,1,81,10,1,1,2,1,10,10,15,0,1,4,1,3,1,12,8,0,0,1,1,5,5,0,1,1
29572,6,1,0,1,18,9,1,60,8,2,4,5,3,13,15,9,0,0,4,1,2,5,4,0,0,0,1,0,0,0,1,1,1
29573,10,10,0,3,10,0,1,65,13,1,2,0,1,7,15,15,2,1,2,1,2,5,8,2,1,0,1,1,9,0,1,1,4
29574,21,6,0,3,2,10,1,63,32,1,0,4,1,3,15,9,0,0,4,1,0,2,4,5,0,0,1,0,9,0,1,1,2
29575,6,10,0,4,3,3,1,27,6,1,0,6,3,7,15,15,0,0,4,1,3,5,13,8,1,1,1,0,5,0,1,1,1
29576,7,1,0,4,7,16,1,29,12,1,2,5,1,8,15,3,0,1,4,1,3,5,17,8,1,0,1,1,5,0,1,1,4
29577,17,1,0,3,6,15,0,70,7,0,8,5,1,19,15,9,0,0,2,1,3,0,17,8,0,0,1,0,7,6,1,1,3
29578,18,6,0,1,8,16,1,35,8,1,11,4,1,21,5,9,0,0,4,1,2,5,8,2,1,0,1,0,1,0,1,1,2
29579,4,6,0,5,1,23,1,55,10,1,3,6,3,12,0,18,0,0,4,1,2,1,1,0,1,0,1,0,1,5,1,1,1
29580,14,6,0,4,1,21,1,43,9,1,1,4,4,2,5,15,1,0,4,1,3,1,10,5,0,0,1,0,5,0,1,1,4
29581,9,10,0,0,8,15,1,74,10,1,6,2,1,14,5,0,0,0,4,1,2,5,1,2,1,1,1,0,1,1,3,1,4
29582,16,5,0,8,8,10,2,91,12,2,5,5,1,15,10,18,0,0,3,1,3,5,9,8,0,1,1,0,5,0,0,1,3
29583,6,10,0,4,3,8,1,97,10,1,1,2,1,17,15,9,0,0,2,1,2,5,0,1,1,0,1,0,1,0,1,1,2
29584,4,10,0,0,14,20,1,44,10,1,10,6,2,15,10,9,0,0,0,1,3,5,9,8,1,0,1,0,5,0,1,0,26
29585,19,1,0,1,6,1,1,88,10,1,0,5,1,17,5,9,1,0,4,1,3,5,17,5,0,0,2,0,7,1,1,1,4
29586,18,1,0,1,7,10,1,55,13,1,6,2,1,10,5,6,0,0,0,0,2,4,3,5,0,1,1,0,1,0,1,0,7
29587,10,5,0,7,13,3,0,69,9,0,0,4,1,3,5,15,1,0,0,1,2,5,8,2,1,0,1,0,1,0,1,0,1
29588,10,10,0,1,6,1,1,90,10,1,8,0,3,9,10,18,0,0,4,1,3,0,10,8,1,0,1,0,5,0,1,1,4
29589,7,6,0,5,7,7,1,80,12,1,7,6,1,10,10,18,0,1,4,1,3,5,17,8,1,1,1,1,5,0,1,1,2
29590,12,10,0,3,5,20,1,26,7,3,3,2,3,6,5,15,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,2
29591,13,5,0,3,6,12,0,10,7,1,2,5,3,5,15,12,0,0,4,1,3,5,10,8,0,0,1,0,5,0,1,1,4
29592,20,5,0,2,3,22,0,53,10,0,5,3,1,15,5,3,0,0,3,1,2,0,8,0,1,1,1,0,1,0,1,1,9
29593,7,6,0,4,10,0,4,12,20,4,2,0,1,15,10,15,0,0,4,3,2,5,8,5,0,0,1,0,9,0,1,1,1
29594,10,0,0,2,13,23,1,82,3,3,2,1,1,13,5,6,0,1,4,0,3,2,17,8,1,0,1,1,7,0,1,1,2
29595,12,6,0,4,5,17,0,58,6,2,0,3,1,5,15,9,1,0,4,1,2,5,1,0,0,0,1,0,1,0,1,1,2
29596,13,10,0,1,4,19,1,77,7,1,1,6,1,4,5,9,2,1,4,1,2,0,1,0,0,0,1,1,1,0,1,1,2
29597,20,10,0,1,7,6,1,60,19,2,0,5,1,7,5,3,1,0,4,1,2,7,4,5,1,0,1,0,0,0,1,1,1
29598,7,10,1,1,10,4,1,44,11,1,2,4,1,13,15,0,0,0,4,1,4,5,17,8,0,1,1,0,7,0,1,1,4
29599,12,10,0,2,14,8,2,31,8,3,2,0,3,10,5,18,0,0,0,1,3,5,12,8,0,0,1,0,7,0,1,0,1
29600,4,5,0,3,12,18,1,87,15,1,8,2,1,19,5,3,0,0,4,1,0,3,1,0,0,0,1,0,1,0,1,1,2
29601,10,1,0,2,10,18,1,78,17,3,0,4,1,12,0,3,2,1,3,1,3,5,17,8,1,1,1,1,7,0,1,1,8
29602,18,6,0,1,14,16,1,58,17,2,3,2,3,5,10,9,0,0,4,1,3,2,17,8,1,0,1,0,5,0,1,1,4
29603,3,5,0,2,8,16,1,64,11,2,2,6,1,4,10,18,0,0,4,1,2,5,2,1,0,1,3,0,1,0,1,1,4
29604,14,6,0,2,6,12,1,76,7,3,4,3,3,7,5,9,0,0,2,1,4,5,10,8,1,0,1,0,7,0,1,1,7
29605,17,5,0,8,18,20,1,33,13,1,0,3,1,10,5,18,0,0,0,1,2,5,8,2,0,0,1,0,1,7,1,0,1
29606,17,1,0,3,14,20,0,26,9,0,2,6,1,4,10,9,0,0,0,1,3,5,12,8,0,0,1,0,5,0,1,0,3
29607,20,6,0,5,12,17,1,86,21,1,8,5,1,16,0,3,0,0,4,1,3,5,10,8,1,0,1,0,10,0,1,1,1
