Id,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,Score
27758,10,1,a,a,0,1,9,e,b,7,c,h,1,29,i,15,c,1,0,a,6,a,1,b,a,2,j,h,b,5,18,b,5
27759,9,6,a,a,1,6,9,e,b,1,d,e,2,25,m,16,i,4,1,b,3,a,1,b,a,8,f,a,b,10,12,b,18
27760,21,6,a,a,0,3,6,d,b,2,d,f,0,92,n,10,i,0,9,a,4,b,2,b,a,18,f,a,b,15,15,b,8
27761,9,6,c,b,0,2,10,c,b,3,d,f,1,55,j,15,i,3,0,b,3,b,1,b,b,9,h,a,b,5,0,b,4
27762,18,6,b,a,0,1,7,d,b,9,d,f,1,18,r,13,f,1,0,a,2,b,1,b,a,5,f,a,b,15,3,b,2
27763,18,6,b,a,0,0,2,e,b,14,d,a,1,72,r,18,f,1,0,b,2,a,1,b,a,3,f,a,b,15,18,b,2
27764,16,1,a,a,0,2,5,e,b,19,c,f,0,54,e,7,a,1,8,a,6,a,1,b,a,10,b,a,b,5,15,b,1
27765,10,6,a,a,0,4,18,d,b,11,d,f,1,94,k,14,i,1,2,b,2,a,1,b,a,11,f,a,c,15,18,b,13
27766,17,1,a,a,0,4,2,c,b,5,c,f,1,99,b,8,b,1,0,b,0,a,1,b,a,19,d,a,b,5,15,b,1
27767,16,10,b,b,0,4,17,e,b,0,c,a,1,87,i,9,c,1,10,a,2,b,1,b,b,19,b,a,b,15,15,b,11
27768,17,1,a,a,0,3,8,a,d,16,d,f,0,75,k,8,i,0,2,a,1,b,1,b,a,10,h,a,b,5,15,a,2
27769,5,5,c,a,0,0,11,d,b,16,c,h,1,18,b,20,f,1,0,b,0,a,2,b,a,3,b,a,b,10,15,b,1
27770,9,1,b,a,0,0,8,e,b,0,c,f,1,57,b,9,a,1,0,b,3,a,1,d,a,3,b,a,b,5,12,b,1
27771,3,10,b,a,0,2,16,e,b,6,c,f,1,65,b,5,a,1,0,b,6,a,3,b,a,3,b,a,b,10,18,b,4
27772,15,10,a,a,0,3,6,e,b,5,d,a,1,45,j,8,g,1,10,a,5,a,3,b,a,12,l,a,b,15,18,b,1
27773,10,10,a,a,0,1,7,c,b,19,d,f,1,96,p,17,i,1,7,b,0,a,1,b,a,19,f,b,c,15,18,b,25
27774,3,10,a,a,0,2,17,e,d,15,c,h,3,16,a,6,a,0,1,b,2,b,3,b,a,5,j,a,b,5,9,b,7
27775,17,6,c,a,0,1,16,e,b,15,d,a,1,64,k,8,i,1,0,b,0,a,3,b,a,13,f,a,b,10,18,b,5
27776,0,1,b,a,0,0,6,e,b,4,e,a,0,17,k,7,f,2,0,b,6,a,3,b,a,3,h,a,b,15,9,b,2
27777,21,0,c,b,1,1,9,e,b,13,c,f,1,74,e,17,c,1,0,b,3,a,1,b,b,4,j,h,b,10,0,b,2
27778,14,1,a,a,0,5,3,e,b,0,d,f,1,87,r,9,i,2,5,b,2,a,3,b,a,8,f,a,b,5,3,b,10
27779,6,6,a,a,0,1,14,e,d,4,d,a,1,28,r,14,g,1,7,b,1,a,2,b,a,11,h,a,b,10,12,b,1
27780,4,1,a,a,0,3,2,a,b,12,c,a,1,75,c,11,c,1,2,b,4,a,1,b,a,15,b,a,d,5,9,a,1
27781,4,0,a,a,0,5,0,d,b,20,c,f,1,35,b,14,a,4,6,b,2,a,3,b,a,4,b,f,b,15,0,b,5
27782,15,6,a,a,0,3,13,e,b,7,c,f,1,38,i,11,a,1,0,a,5,b,1,c,a,7,b,a,b,10,18,b,3
27783,15,0,a,a,0,3,1,e,b,9,c,f,0,68,b,12,b,0,4,b,4,a,1,b,a,6,j,a,b,10,15,b,2
27784,12,6,a,b,0,4,3,e,b,6,d,f,1,93,k,9,i,3,1,a,6,a,1,b,b,12,f,a,b,5,0,b,7
27785,3,6,a,a,0,0,3,d,b,3,e,a,1,59,r,12,h,2,1,b,5,a,3,b,a,4,f,a,b,10,15,b,7
27786,20,1,a,a,0,1,15,d,b,17,d,f,0,63,r,9,i,0,2,a,2,a,1,b,a,3,h,a,b,10,9,b,9
27787,16,6,a,b,0,1,10,e,b,19,d,f,1,93,m,17,i,1,0,a,2,a,1,b,b,14,g,a,b,10,15,b,1
27788,3,10,a,a,0,2,10,e,b,17,d,f,1,50,j,11,i,3,5,a,3,b,1,b,a,4,f,a,b,0,3,b,1
27789,21,6,c,a,0,0,18,e,b,0,c,f,1,1,d,21,c,3,0,a,1,a,3,b,a,16,j,a,b,5,9,b,11
27790,5,6,a,a,0,3,7,e,b,10,d,f,1,88,k,13,i,3,3,b,3,b,1,b,a,8,h,a,d,15,6,b,1
27791,2,1,b,a,0,1,10,a,b,14,c,f,1,50,i,20,b,1,0,b,2,a,1,b,a,4,b,a,b,10,9,a,17
27792,5,1,b,a,0,3,6,b,b,9,c,a,1,43,b,7,a,1,0,a,2,a,2,b,a,3,b,a,b,15,15,a,1
27793,15,5,a,a,0,3,2,e,b,1,d,f,1,99,n,12,i,1,0,a,0,b,1,b,a,16,f,a,b,10,9,b,3
27794,5,6,a,a,0,3,8,c,b,6,c,f,1,71,b,10,f,3,4,b,0,a,1,b,a,8,b,a,b,15,6,b,1
27795,14,1,a,a,0,2,0,e,d,20,c,b,3,30,b,13,a,1,4,a,5,a,1,b,a,21,b,f,b,10,9,a,4
27796,4,10,a,a,0,2,10,a,b,17,d,h,1,17,n,11,g,2,1,a,4,b,1,b,a,5,f,a,b,10,18,a,4
27797,1,10,e,a,0,0,15,c,b,0,c,h,1,43,i,11,b,1,3,a,5,a,1,b,a,20,b,a,b,15,15,a,4
27798,4,10,a,a,0,3,4,e,b,15,c,a,1,60,b,6,a,1,3,a,0,a,3,b,a,7,b,a,b,5,15,b,1
27799,13,6,a,a,0,0,4,e,b,16,d,b,2,40,k,7,i,3,9,a,1,a,2,b,a,14,f,c,b,5,18,b,11
27800,3,10,c,b,0,2,10,c,b,5,a,f,1,89,c,10,c,3,2,b,2,b,3,b,b,10,b,a,b,5,18,b,1
27801,11,10,a,b,0,0,15,e,b,23,d,a,0,97,r,12,i,0,7,a,3,a,1,b,b,13,h,a,b,5,12,b,4
27802,20,6,b,a,0,3,1,e,b,23,c,f,0,52,i,26,b,0,1,b,0,a,2,b,a,10,e,a,b,10,3,b,2
27803,13,10,a,a,0,3,6,e,b,8,c,f,0,95,i,7,b,0,0,b,4,a,3,c,a,13,j,a,b,5,15,b,11
27804,16,10,b,a,0,1,2,b,b,16,c,f,0,27,b,7,f,0,0,b,5,b,1,b,a,3,b,a,c,5,12,b,9
27805,5,5,a,a,0,0,5,a,d,7,c,c,0,75,b,10,b,0,2,a,2,a,3,b,a,5,b,a,b,15,18,a,3
27806,18,1,a,a,0,4,12,e,b,16,d,f,1,52,k,21,i,3,6,a,0,b,1,c,a,10,f,a,b,5,0,a,9
27807,15,1,a,a,0,3,12,c,b,10,c,h,1,45,b,11,a,1,6,b,3,a,3,d,a,11,j,a,c,15,15,b,1
27808,7,6,a,a,0,4,3,e,b,0,d,a,1,54,k,10,g,1,5,a,6,b,2,b,a,13,f,a,b,5,3,b,7
27809,11,10,b,a,0,1,8,e,b,10,c,h,1,52,e,14,f,1,0,b,5,b,1,d,a,5,b,a,b,15,18,b,1
27810,16,6,a,a,0,0,5,c,b,17,c,a,2,63,b,9,a,3,10,a,1,a,3,b,a,4,b,a,b,10,3,b,1
27811,19,10,e,a,0,0,12,c,b,0,c,a,0,40,a,19,c,0,9,a,2,a,3,b,a,19,j,a,b,15,18,b,4
27812,7,6,a,b,0,1,10,e,b,23,c,f,1,84,e,16,c,1,2,a,6,a,1,d,b,9,j,a,b,5,18,b,2
27813,6,10,a,a,0,6,1,e,b,22,c,b,1,49,b,9,a,4,10,a,2,a,2,b,a,4,b,f,b,5,9,b,5
27814,6,5,a,a,0,4,14,a,b,0,d,f,1,35,k,12,i,1,4,b,5,b,1,b,a,12,f,a,b,0,18,a,6
27815,21,6,a,a,0,1,10,a,b,16,d,f,1,38,j,15,i,1,2,b,4,a,1,b,a,11,f,a,b,5,3,a,1
27816,3,6,a,b,0,2,13,e,b,23,c,f,1,93,a,14,c,1,3,b,2,a,1,b,b,8,b,a,b,0,18,b,2
27817,17,0,a,a,0,3,5,c,b,3,c,a,2,24,b,8,a,4,4,a,3,a,1,b,a,15,b,a,b,5,18,b,3
27818,16,1,b,a,0,0,13,a,b,3,d,c,0,66,r,15,f,0,0,a,5,b,1,b,a,9,f,c,b,0,9,a,1
27819,14,5,a,a,0,2,2,c,b,15,d,f,1,96,m,10,i,1,10,b,2,a,3,b,a,17,h,a,b,10,12,b,1
27820,10,1,a,a,0,6,7,c,b,18,d,h,2,46,k,10,g,2,5,b,5,a,1,b,a,10,f,a,b,5,18,b,4
27821,17,6,a,a,0,2,6,d,b,16,d,a,1,33,m,8,i,4,5,b,0,a,1,b,a,10,f,a,b,10,18,b,5
27822,3,6,a,a,0,2,8,e,b,7,c,f,1,67,b,11,f,1,2,b,2,a,1,b,a,6,b,a,b,15,15,b,4
27823,11,10,a,a,2,4,10,e,d,15,d,f,1,37,l,10,i,1,1,a,5,a,1,b,a,20,f,a,b,15,18,b,17
27824,19,6,a,a,0,3,7,a,b,15,c,f,1,18,i,11,c,3,0,b,3,a,1,b,a,5,b,a,b,10,9,a,8
27825,22,10,a,a,0,3,12,a,b,19,c,f,1,36,i,17,c,2,4,b,2,b,1,b,a,12,j,a,b,5,0,a,5
27826,18,0,a,a,0,1,4,d,b,12,d,b,1,69,k,10,i,1,6,a,5,a,1,b,a,13,h,a,b,10,15,b,2
27827,19,6,b,a,0,1,10,e,b,5,e,f,2,76,r,14,f,2,0,a,5,a,1,b,a,1,f,a,b,15,12,b,4
27828,16,10,a,a,0,2,14,c,b,23,d,f,1,47,m,11,i,2,1,b,0,a,2,d,a,2,g,a,b,10,18,b,5
27829,5,6,a,a,0,3,7,c,b,3,c,f,1,67,i,9,b,3,3,a,5,b,1,b,a,5,b,a,c,15,18,b,19
27830,3,6,c,b,0,2,4,e,b,4,c,f,1,48,b,6,a,1,0,b,6,b,1,b,b,7,c,f,b,5,18,b,2
27831,7,6,a,a,0,2,11,e,b,0,c,c,0,57,a,24,f,0,2,a,3,a,1,c,a,8,j,a,b,10,12,b,1
27832,3,0,b,a,0,4,0,e,b,23,d,f,1,52,r,16,f,1,10,a,6,a,1,b,a,4,f,b,b,10,15,b,4
27833,1,10,a,a,0,1,5,e,b,11,c,a,1,34,b,10,a,1,1,a,5,a,1,b,a,2,b,a,b,15,15,b,1
27834,0,6,a,a,1,0,12,b,b,15,d,f,5,62,m,23,i,6,1,a,3,a,1,b,a,5,h,a,b,15,15,b,8
27835,21,10,a,a,0,0,2,e,b,11,c,c,1,91,b,21,f,2,1,a,6,a,1,b,a,9,j,a,b,5,18,b,7
27836,6,5,a,a,0,4,8,e,b,14,c,f,1,88,e,16,c,2,0,a,2,a,1,b,a,10,b,a,b,10,6,b,9
27837,16,10,a,a,0,2,7,c,b,2,c,a,3,98,e,11,a,3,7,a,3,a,1,b,a,11,b,a,b,10,9,b,2
27838,8,5,a,b,0,1,8,e,b,22,d,f,1,84,r,14,i,1,2,b,4,a,1,b,b,12,f,a,b,10,12,b,7
27839,17,10,b,a,0,1,18,a,b,4,c,h,0,32,e,14,f,1,0,a,5,a,1,b,a,5,b,a,b,10,3,a,4
27840,17,5,c,a,0,0,4,e,b,10,e,a,1,33,j,7,i,1,0,b,2,a,1,b,a,10,h,a,b,15,15,a,4
27841,15,6,a,a,0,4,16,e,b,1,d,a,1,45,r,11,g,1,0,a,1,a,1,b,a,8,f,a,b,15,12,b,1
27842,14,10,b,a,0,0,18,d,b,7,c,h,0,15,a,10,a,2,0,a,2,a,3,b,a,4,b,a,b,15,18,b,1
27843,3,1,a,a,0,0,14,d,b,3,d,f,1,59,j,8,i,1,7,a,5,a,1,c,a,13,h,a,b,0,0,b,7
27844,21,1,b,a,0,1,14,e,b,17,c,f,1,50,d,12,b,1,0,b,5,a,1,b,a,7,b,a,b,5,0,a,1
27845,15,1,b,a,0,4,15,d,b,0,d,f,2,28,j,9,f,2,0,b,4,a,1,b,a,7,f,b,b,15,3,b,1
27846,15,10,a,a,0,0,16,a,b,15,c,a,1,45,a,8,b,2,2,b,3,b,1,b,a,2,b,a,b,15,18,a,9
27847,16,1,a,a,0,0,3,e,b,16,c,f,2,80,b,8,a,2,6,a,1,a,2,b,a,10,b,a,b,10,15,a,6
27848,19,6,a,b,0,4,7,e,b,15,d,a,1,92,k,15,g,1,3,b,1,a,1,b,b,9,f,a,b,15,15,b,2
27849,18,1,a,a,0,0,8,a,a,1,d,h,1,18,k,8,g,2,0,a,5,a,3,b,a,3,f,a,b,15,15,a,1
27850,11,5,b,a,0,0,8,e,b,0,e,f,1,62,r,14,f,2,0,a,5,b,1,b,a,7,f,a,b,10,3,b,11
27851,17,5,c,a,0,4,9,d,d,4,c,f,2,44,i,10,b,2,0,a,5,a,1,b,a,12,j,a,b,10,15,b,6
27852,20,1,c,a,0,2,9,e,b,9,c,f,1,21,a,16,c,1,0,b,5,b,3,b,a,6,j,a,b,5,0,b,3
27853,14,6,a,a,0,1,2,d,b,24,d,f,0,95,r,10,i,0,10,b,0,a,1,b,a,21,f,a,b,5,15,b,1
27854,17,1,a,a,0,3,14,a,b,4,c,f,1,99,i,14,a,1,10,b,3,b,1,b,a,16,b,a,b,15,18,a,4
27855,5,10,b,a,0,3,3,a,b,16,d,f,0,55,r,10,f,0,0,b,4,a,1,b,a,2,g,a,b,5,12,a,4
27856,16,6,c,b,0,1,4,e,b,13,c,a,1,86,b,8,a,2,2,b,5,b,2,b,b,8,b,a,b,0,3,b,3
27857,10,1,a,a,0,4,17,e,b,2,d,a,1,63,k,4,g,1,4,b,3,a,1,b,a,4,f,a,b,5,15,b,7
27858,5,1,a,a,0,3,16,e,b,9,a,d,1,63,i,12,f,1,4,b,6,a,1,b,a,14,b,a,b,15,18,b,1
27859,7,10,b,a,0,4,11,e,b,8,e,h,1,87,k,21,f,1,0,b,2,b,1,b,a,7,h,a,b,15,3,b,8
27860,18,0,a,a,0,3,14,a,b,17,d,a,1,40,k,13,g,2,6,b,6,a,1,b,a,9,f,a,b,5,12,a,4
27861,11,1,a,a,0,5,10,e,b,17,d,f,1,47,k,36,i,4,8,b,3,a,1,b,a,10,f,a,b,10,15,b,7
27862,21,10,a,a,0,3,6,c,b,23,c,f,1,83,i,11,b,1,0,b,3,a,1,b,a,10,b,a,b,5,9,b,7
27863,18,10,b,a,0,2,1,e,b,21,c,b,1,46,i,13,a,0,0,b,6,a,1,b,a,21,d,a,b,5,0,b,4
27864,18,5,c,b,0,3,13,e,b,22,c,f,0,74,i,10,c,1,0,a,6,a,1,b,b,13,j,a,b,5,15,b,1
27865,4,10,a,a,0,2,10,b,b,15,d,f,0,69,j,9,i,0,3,a,5,a,1,b,a,15,f,a,b,15,15,a,4
27866,16,6,b,a,0,0,13,a,b,11,c,f,1,64,a,9,a,1,0,b,3,b,1,d,a,4,b,a,b,10,18,a,1
27867,11,1,a,a,0,4,1,e,b,16,d,f,0,79,r,21,i,0,5,b,5,b,1,b,a,21,f,a,b,5,12,b,1
27868,4,6,a,b,0,2,5,e,b,0,c,a,1,56,b,5,a,1,3,a,6,a,3,b,b,4,b,a,b,5,0,b,1
27869,7,5,a,b,0,3,13,e,b,19,d,f,0,91,j,19,i,0,4,b,5,a,2,b,b,15,f,a,b,5,18,b,1
27870,15,5,a,a,0,4,7,e,b,20,d,b,1,99,n,22,i,1,10,a,0,b,1,b,a,15,f,a,b,5,6,b,4
27871,20,6,a,a,0,0,11,d,b,15,d,c,1,73,k,11,i,1,7,b,6,a,1,b,a,15,f,a,b,0,0,b,1
27872,4,10,a,a,0,2,7,e,b,24,d,f,1,32,k,11,i,1,3,a,0,a,1,b,a,12,f,a,c,5,18,b,12
27873,19,6,b,a,0,0,4,c,b,11,d,f,0,93,k,11,f,0,0,a,2,a,1,b,a,17,l,a,b,15,12,b,2
27874,22,1,b,a,0,0,1,e,b,22,d,f,1,47,k,27,f,2,0,a,5,a,2,b,a,2,f,a,b,5,12,b,4
27875,0,1,a,a,0,0,15,e,b,17,d,a,1,39,r,8,g,1,0,b,0,a,1,b,a,7,g,a,b,5,15,b,2
27876,5,6,a,a,0,3,10,d,b,18,c,f,1,28,d,14,c,1,0,a,3,a,2,b,a,3,d,a,b,5,0,b,5
27877,12,6,c,b,0,0,14,e,b,16,c,f,1,95,b,10,b,1,4,b,1,b,1,b,b,18,a,a,a,5,15,a,1
27878,7,10,b,a,0,5,6,a,b,15,d,f,1,31,k,7,f,4,0,a,2,a,1,b,a,2,f,b,b,10,0,a,4
27879,2,6,a,a,0,1,5,e,b,1,d,f,1,77,k,10,i,1,3,a,5,a,3,b,a,5,h,a,b,15,18,b,5
27880,11,1,c,b,0,4,10,e,b,16,c,f,1,79,a,18,c,3,0,a,3,b,1,b,b,14,j,a,b,10,6,b,13
27881,23,1,a,a,0,2,14,e,b,12,c,a,1,68,i,19,f,2,2,a,1,b,1,b,a,3,b,a,b,15,18,b,1
27882,13,6,a,a,0,2,6,a,d,0,c,a,1,46,a,7,a,1,2,a,3,a,1,a,a,6,b,a,b,10,15,a,3
27883,0,6,c,a,0,0,8,e,b,18,a,f,2,94,b,9,c,4,0,a,5,a,1,b,a,6,b,a,b,15,15,b,1
27884,16,10,a,b,0,0,6,e,b,10,d,f,0,92,m,6,i,0,1,a,2,b,2,b,b,18,h,b,b,10,9,b,3
27885,11,1,c,b,0,1,7,e,b,2,c,b,1,51,i,19,a,1,0,a,5,a,1,b,b,10,j,a,b,0,15,b,1
27886,19,10,b,a,0,1,8,e,b,12,d,h,1,60,m,13,f,2,0,b,6,a,2,b,a,7,f,a,b,10,18,b,8
27887,5,1,b,a,0,2,9,e,b,5,d,f,0,37,k,12,f,0,0,a,6,a,1,c,a,15,h,a,b,0,18,a,22
27888,16,1,c,b,0,4,11,e,b,14,c,a,4,64,i,12,f,5,0,b,2,a,1,b,b,5,a,c,b,15,6,b,1
27889,6,10,c,b,0,4,13,c,b,5,c,f,0,78,i,12,f,2,4,b,2,a,1,b,b,9,b,a,d,10,6,b,7
27890,20,1,b,a,0,2,8,a,b,8,c,f,0,31,e,13,c,0,0,a,5,a,1,b,a,2,a,a,b,10,9,a,5
27891,11,10,a,b,0,2,12,d,b,9,a,f,3,50,i,23,c,3,10,a,3,a,2,b,b,13,j,a,b,5,18,b,1
27892,5,1,a,b,0,2,5,c,b,2,c,a,1,81,b,7,a,2,1,b,5,a,2,b,b,16,b,a,b,10,9,b,4
27893,5,10,a,a,0,1,3,c,b,15,c,f,0,46,b,5,a,0,3,b,0,a,2,b,a,16,b,a,b,5,9,b,4
27894,21,1,a,a,0,1,11,e,b,22,c,c,1,45,i,17,c,1,0,a,5,a,3,b,a,2,j,a,a,10,18,b,4
27895,16,6,a,a,0,4,0,c,b,20,d,b,1,39,p,20,i,1,5,a,6,a,1,b,a,18,f,g,b,10,12,b,1
27896,6,10,a,a,0,4,3,c,b,7,d,f,1,37,q,11,i,1,5,a,6,b,1,b,a,8,f,a,b,10,3,b,14
27897,16,10,a,b,0,1,14,e,b,5,d,f,0,75,r,5,i,0,0,a,3,a,1,b,b,16,f,a,b,5,18,b,1
27898,6,6,a,a,0,0,13,e,b,12,a,f,1,23,i,26,c,1,0,a,1,b,1,b,a,3,j,a,b,0,15,b,1
27899,2,10,a,a,0,1,13,a,b,16,c,f,0,71,b,5,a,0,2,b,5,b,4,b,a,8,b,a,b,15,12,a,4
27900,18,1,a,a,0,6,2,c,b,15,e,f,1,74,r,8,i,1,9,a,1,a,1,b,a,20,f,a,b,10,15,b,8
27901,6,1,a,b,0,4,1,e,b,2,d,b,2,93,r,10,i,2,2,b,4,a,1,b,b,17,f,f,b,5,9,b,1
27902,3,10,a,a,0,2,6,e,d,0,a,a,1,85,e,11,a,3,0,b,2,b,3,b,a,8,b,a,b,5,12,b,4
27903,16,1,a,b,0,4,8,e,b,15,c,f,1,72,i,10,c,1,7,a,5,a,1,b,b,9,j,a,b,10,3,b,1
27904,7,1,a,a,0,4,10,e,b,18,c,f,1,37,b,18,f,1,5,b,5,a,1,b,a,11,a,a,b,15,12,b,7
27905,10,5,b,a,0,5,2,e,b,15,c,f,1,96,b,12,a,1,0,b,5,b,1,b,a,6,b,a,b,10,3,b,2
27906,16,1,b,a,0,1,8,c,b,2,d,h,0,47,l,10,f,0,1,a,3,a,1,b,a,4,f,a,b,0,15,a,5
27907,18,10,a,a,0,3,10,d,b,0,d,g,0,22,k,14,g,1,1,a,3,a,1,b,a,5,h,a,b,5,12,b,3
27908,18,6,b,a,0,4,3,e,b,2,c,a,1,82,i,7,b,2,0,b,5,a,1,c,a,3,b,a,b,15,18,b,14
27909,19,6,a,a,0,2,0,c,b,20,a,b,0,39,e,17,a,1,1,a,2,b,3,b,a,17,a,a,b,5,18,b,1
27910,14,6,a,a,0,0,7,a,b,18,c,f,1,69,b,11,f,1,1,b,3,a,3,b,a,11,b,a,b,10,18,a,1
27911,4,0,a,b,0,2,11,e,b,12,d,f,3,34,r,16,i,3,2,b,5,a,1,b,b,9,l,a,b,5,18,b,1
27912,5,0,a,a,0,2,0,c,b,20,c,b,1,35,b,11,a,1,0,a,0,a,3,b,a,14,b,f,b,10,9,b,3
27913,15,0,a,a,0,2,5,e,b,0,c,a,0,51,b,8,a,0,0,a,3,a,1,b,a,11,b,a,b,15,9,b,1
27914,17,10,e,a,0,2,9,c,b,0,c,f,1,30,h,18,f,1,3,a,1,a,1,b,a,7,j,a,b,0,6,b,3
27915,4,5,b,a,0,0,1,e,b,23,c,b,2,56,b,13,a,1,4,b,3,b,3,d,a,8,b,f,b,5,15,b,1
27916,13,1,a,b,0,0,9,e,b,12,d,f,1,87,r,12,i,1,8,b,6,a,1,b,a,15,f,a,b,5,9,b,1
27917,21,10,a,a,0,0,17,c,b,16,c,f,0,57,a,11,c,0,1,a,2,a,1,b,a,16,j,a,b,5,0,b,1
27918,16,10,a,a,0,1,15,e,d,15,c,a,1,51,i,5,a,2,1,b,2,b,3,b,a,6,b,a,b,15,18,a,1
27919,14,10,c,a,0,3,0,e,b,20,c,b,1,31,b,14,a,2,8,a,3,a,2,b,a,12,b,f,b,5,0,a,1
27920,10,5,a,a,0,3,4,d,b,9,e,c,1,75,k,9,i,1,9,b,5,a,3,d,a,14,f,a,d,5,0,b,2
27921,15,1,a,b,0,0,4,e,b,17,a,a,1,84,b,8,a,1,0,a,6,a,3,b,b,11,b,a,b,5,9,b,1
27922,16,6,a,a,0,0,0,e,b,20,c,b,1,33,a,14,a,1,4,b,6,a,2,b,a,19,j,a,b,0,6,a,1
27923,14,6,c,b,0,1,5,e,b,20,e,a,0,89,k,7,i,0,0,a,3,a,3,d,b,16,f,a,b,5,6,b,1
27924,13,1,c,a,0,2,0,c,b,20,a,b,0,33,i,19,a,0,3,a,0,a,3,b,a,9,e,a,d,10,9,b,1
27925,16,6,a,a,0,1,5,d,b,18,d,a,0,87,r,9,g,0,6,b,5,b,1,b,a,12,h,a,b,15,3,b,1
27926,19,1,c,b,0,1,11,e,b,0,d,f,1,91,m,10,i,1,0,b,3,b,1,b,b,12,h,a,b,10,3,b,1
27927,8,10,b,a,0,5,9,c,b,5,e,d,1,42,l,14,f,1,0,a,5,b,2,b,a,2,h,a,b,0,12,b,7
27928,18,5,a,a,0,1,1,a,b,10,d,f,1,24,r,8,i,1,6,a,3,b,1,b,a,11,f,a,b,15,18,a,2
27929,16,10,a,a,0,2,15,e,b,23,c,a,0,53,a,12,f,1,2,a,2,b,1,b,a,4,j,a,b,5,18,b,7
27930,3,1,a,b,0,2,4,e,b,4,d,f,1,84,r,8,i,1,2,b,5,a,3,b,b,7,f,f,b,15,18,b,1
27931,0,0,b,a,0,0,15,a,b,10,c,f,1,19,b,8,a,2,0,b,5,a,1,b,a,2,b,a,b,10,9,a,4
27932,2,6,b,a,0,1,3,c,b,6,d,a,2,34,j,9,f,2,2,a,5,a,1,b,a,2,h,b,b,15,9,a,4
27933,16,0,a,a,0,1,8,e,b,15,c,c,2,89,b,16,f,3,4,a,6,b,1,b,a,11,b,a,b,5,18,b,2
27934,18,1,a,a,0,3,5,d,b,17,d,a,0,87,r,7,i,0,6,a,0,b,1,b,a,13,f,a,b,10,15,b,7
27935,18,10,a,a,0,7,1,e,b,23,d,b,0,56,r,17,i,4,6,b,6,a,1,b,a,8,h,a,b,0,18,b,2
27936,9,10,a,b,0,6,16,e,b,22,c,e,1,61,a,6,a,2,6,b,1,b,3,b,b,9,b,a,b,15,15,b,4
27937,4,0,a,a,0,3,7,e,b,12,c,f,1,95,e,5,d,1,3,a,1,b,1,b,a,14,j,a,b,10,18,b,17
27938,6,1,a,a,0,4,7,c,b,1,c,a,1,75,c,16,f,2,1,a,5,a,1,b,a,10,b,a,b,10,3,b,1
27939,17,1,a,a,0,6,11,e,b,8,c,f,1,45,i,9,a,1,5,a,1,a,1,d,a,17,j,a,b,15,12,b,4
27940,21,6,a,a,0,3,12,a,b,15,e,f,1,41,m,14,i,3,4,b,2,a,3,b,a,7,h,a,b,10,12,a,1
27941,18,1,c,a,0,1,4,a,b,24,d,g,0,50,n,8,i,0,0,a,5,a,3,b,a,3,f,a,b,10,6,a,4
27942,10,1,a,a,0,6,5,c,b,20,c,f,1,91,b,5,a,1,4,a,3,a,1,b,a,10,b,a,b,15,18,a,8
27943,14,6,a,a,0,3,0,d,b,20,d,b,1,33,k,14,i,1,0,b,3,b,1,b,a,19,f,f,b,5,0,b,1
27944,22,6,a,a,0,2,8,c,b,0,c,f,1,32,b,17,c,3,3,b,2,a,1,b,a,3,a,a,b,10,18,b,16
27945,9,1,c,a,0,6,1,c,b,20,c,f,0,53,a,10,b,1,0,b,3,a,3,b,a,9,b,a,b,5,9,b,1
27946,6,5,c,b,0,4,8,e,b,17,d,h,1,92,r,9,i,1,0,b,5,b,1,b,a,15,f,a,b,5,12,b,7
27947,1,6,a,a,0,0,8,c,b,1,d,f,1,50,r,8,i,1,3,b,3,a,1,b,a,7,f,a,b,5,9,b,8
27948,16,0,a,a,0,2,11,c,b,15,d,f,1,36,n,11,i,2,8,a,1,b,1,b,a,11,f,a,c,15,6,b,8
27949,18,1,a,a,0,5,2,d,b,23,d,f,1,67,k,7,i,1,6,a,2,b,1,d,a,15,f,a,b,5,18,b,13
27950,12,1,c,b,0,2,17,e,b,18,a,f,0,65,i,27,f,0,4,b,3,b,1,b,b,6,j,a,b,5,0,b,1
27951,11,1,a,a,0,2,10,e,b,3,d,f,3,77,j,10,i,3,5,a,0,a,1,b,a,11,f,a,d,5,18,b,1
27952,16,6,a,a,0,0,6,e,b,1,d,f,1,51,k,7,i,3,10,b,0,b,1,b,a,13,g,a,b,10,18,b,1
27953,16,1,a,a,0,0,8,c,d,16,c,h,1,73,b,7,a,2,0,a,2,a,1,b,a,9,b,a,b,15,18,b,2
27954,18,10,c,a,0,3,6,e,b,16,d,f,1,83,r,10,i,1,0,a,4,b,1,b,a,11,f,a,b,10,0,b,7
27955,17,6,b,a,0,2,14,a,b,17,d,b,0,4,k,11,f,0,0,b,4,a,1,b,a,1,f,b,b,10,15,a,1
27956,0,6,a,a,0,0,4,e,b,10,c,b,1,40,b,10,a,1,0,b,5,a,1,b,a,2,c,a,b,5,12,b,7
27957,9,1,a,a,0,6,8,d,b,7,d,c,1,98,r,13,i,1,6,a,3,b,3,b,a,17,f,a,b,5,3,b,4
