Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26,Col_27,Col_28,Col_29,Col_30,Col_31,Col_32,impact_encoded_Col_3,impact_encoded_Col_4,impact_encoded_Col_8,impact_encoded_Col_9,impact_encoded_Col_11,impact_encoded_Col_12,impact_encoded_Col_15,impact_encoded_Col_17,impact_encoded_Col_20,impact_encoded_Col_22,impact_encoded_Col_24,impact_encoded_Col_25,impact_encoded_Col_27,impact_encoded_Col_28,impact_encoded_Col_29,impact_encoded_Col_32
15,6,b,a,0,5,8,a,b,18,c,f,1,43,b,10,f,4,0,b,3,a,1,b,a,3,b,a,b,15,3,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.07903989,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
21,10,b,a,0,4,12,e,b,10,a,f,1,61,i,29,c,2,0,a,6,a,1,b,a,5,j,a,b,15,12,b,3.724885506,4.01820237,3.957420699,3.992100297,3.035159656,4.337362962,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
3,10,c,b,0,2,5,e,b,15,c,a,2,65,b,8,a,2,3,b,2,b,3,b,b,9,b,a,b,10,9,b,4.151623752,3.945745585,3.957420699,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,3.972195449,3.991403243,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
19,6,a,a,0,4,7,c,b,11,d,a,1,45,k,14,g,2,8,a,5,a,3,b,a,15,h,a,b,15,15,b,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,3.638751344,4.583380534,4.391946448,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
16,1,a,a,0,2,5,e,b,0,d,a,1,55,j,5,g,1,0,a,6,a,3,b,a,8,f,a,a,0,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.695554616,4.391946448,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,4.240611559,4.014364698
19,0,b,a,0,3,12,e,d,16,c,a,0,41,i,9,c,0,0,a,4,b,1,b,a,5,b,a,b,15,18,b,3.724885506,4.01820237,3.957420699,3.81890334,3.537367733,3.638751344,3.795033168,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
18,10,c,b,0,3,13,e,b,22,d,f,2,3,m,17,i,2,0,a,5,a,3,b,b,3,h,a,b,15,18,b,4.151623752,3.945745585,3.957420699,3.992100297,4.599954428,4.337362962,4.445117209,4.711941898,4.029735504,4.01037389,3.935452502,3.944777884,4.530829172,4.039580635,3.875914521,4.014364698
18,10,a,a,0,0,3,c,d,24,d,f,1,43,r,8,i,1,0,b,3,a,2,b,a,13,h,a,b,15,18,b,4.041636477,4.01820237,4.231280828,3.81890334,4.599954428,4.337362962,4.544789047,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
17,10,a,a,0,3,13,e,b,4,c,f,1,66,i,18,c,1,0,a,3,b,1,b,a,13,b,a,b,10,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
5,10,b,a,0,0,7,a,b,2,e,f,1,63,r,19,f,1,0,a,1,a,1,b,a,3,h,a,b,10,12,a,3.724885506,4.01820237,3.821227377,3.992100297,4.537016496,4.337362962,4.544789047,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
14,1,a,a,0,5,10,d,b,2,d,f,0,33,j,17,i,0,11,a,5,a,1,b,a,12,h,a,b,10,18,b,4.041636477,4.01820237,4.199601087,3.992100297,4.599954428,4.337362962,4.695554616,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
1,1,d,a,0,1,9,e,b,1,d,d,1,34,k,14,f,1,1,a,6,a,1,b,a,12,f,a,c,5,9,b,4.933034346,4.01820237,3.957420699,3.992100297,4.599954428,4.169224672,4.583380534,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,7.93358788,4.014364698
10,10,c,b,0,0,15,e,b,23,c,f,1,78,e,9,b,1,1,a,2,a,2,b,b,5,b,a,b,15,18,b,4.151623752,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.811011832,4.121576051,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
7,10,c,b,0,5,8,e,b,9,c,f,1,53,e,13,c,1,0,a,3,a,1,b,b,7,b,a,b,15,15,b,4.151623752,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.811011832,3.693053328,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
6,1,a,b,0,4,2,e,b,15,d,f,1,99,k,10,i,1,6,a,3,b,1,b,b,14,f,a,b,5,9,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,3.991403243,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
19,10,b,a,0,1,8,a,b,16,c,f,1,21,e,10,c,1,0,a,6,a,1,b,a,3,b,a,b,10,12,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.811011832,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
17,10,a,a,0,3,5,a,b,20,d,c,2,55,k,13,i,2,3,a,1,b,3,b,a,13,h,a,b,5,3,a,4.041636477,4.01820237,3.821227377,3.992100297,4.599954428,3.749206554,4.583380534,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,3.977557721
16,6,c,b,0,2,14,e,b,21,c,f,0,43,a,13,f,0,1,a,2,a,1,b,b,2,b,a,b,15,18,b,4.151623752,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.235159646,4.00498571,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
21,6,a,a,0,4,13,e,b,18,d,f,1,80,k,28,i,1,0,a,2,b,1,c,a,4,f,a,b,15,15,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,4.029735504,3.991403243,6.533915954,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
6,6,c,a,0,2,5,e,b,12,e,f,1,63,m,9,i,1,8,a,4,a,2,b,a,13,f,a,b,15,15,b,4.151623752,4.01820237,3.957420699,3.992100297,4.537016496,4.337362962,4.445117209,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
18,6,b,a,0,1,11,e,b,0,c,h,2,45,d,17,f,2,0,a,6,a,1,b,a,1,j,a,b,15,0,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.863907719,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
5,1,a,b,1,3,12,c,b,18,c,f,2,57,d,12,b,6,5,b,2,b,1,b,b,13,j,a,b,10,15,b,4.041636477,3.945745585,4.231280828,3.992100297,3.537367733,4.337362962,3.863907719,4.121576051,3.972195449,3.991403243,3.935452502,3.944777884,3.92224524,4.039580635,3.875914521,4.014364698
20,0,a,a,0,2,7,e,b,17,c,a,0,69,c,25,f,0,0,b,4,a,1,b,a,3,a,a,b,5,6,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,2.725832753,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,4.014364698
5,5,a,a,0,1,15,e,b,0,c,h,2,29,d,8,b,3,4,b,5,a,1,b,a,7,b,a,b,15,9,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.863907719,4.121576051,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
3,6,c,b,0,2,15,c,b,13,d,f,1,15,p,9,i,3,3,a,4,a,1,b,b,5,h,b,b,15,18,b,4.151623752,3.945745585,4.231280828,3.992100297,4.599954428,4.337362962,4.988862618,4.711941898,4.029735504,4.01037389,3.935452502,3.944777884,4.530829172,5.39119517,3.875914521,4.014364698
3,0,b,a,0,2,17,e,b,0,c,h,1,23,i,7,a,0,0,a,5,a,1,b,a,9,a,a,b,10,18,a,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.795033168,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,3.977557721
9,5,a,a,0,0,17,c,b,4,c,f,1,79,b,7,f,1,4,b,5,b,1,b,a,9,b,a,b,5,9,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.07903989,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
14,6,a,a,0,2,7,d,b,22,e,f,1,65,j,8,i,1,6,a,3,b,1,b,a,18,f,a,b,15,12,b,4.041636477,4.01820237,4.199601087,3.992100297,4.537016496,4.337362962,4.695554616,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
14,1,a,a,0,4,7,e,b,1,d,f,1,87,n,12,i,1,4,b,5,b,1,b,a,5,g,a,b,10,9,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.65852624,4.711941898,3.972195449,3.991403243,3.935452502,4.01753988,4.485713424,4.039580635,3.875914521,4.014364698
17,1,a,b,0,3,8,e,b,0,c,f,0,81,i,7,a,2,0,b,2,a,1,a,b,13,j,a,b,10,15,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.127327437,3.972195449,4.01037389,4.116537882,3.944777884,3.92224524,4.039580635,3.875914521,4.014364698
8,0,b,a,0,0,2,a,b,7,c,f,1,48,b,8,c,1,0,a,2,a,2,b,a,4,b,a,b,10,15,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.07903989,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
10,5,b,a,0,3,15,a,b,14,c,a,0,42,e,9,b,0,0,b,0,a,1,b,a,9,a,a,b,15,6,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,3.638751344,3.811011832,4.121576051,3.972195449,4.01037389,3.935452502,4.01753988,3.10256098,4.039580635,3.875914521,3.977557721
11,5,a,a,0,2,7,e,b,24,c,h,1,54,b,14,f,4,3,b,4,b,1,b,a,9,b,a,b,10,15,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.07903989,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
6,1,d,b,0,4,3,e,b,0,c,a,0,46,c,11,f,3,4,a,3,a,3,b,b,10,b,a,b,15,18,b,4.933034346,3.945745585,3.957420699,3.992100297,3.537367733,3.638751344,2.725832753,4.00498571,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
7,6,a,a,0,4,7,c,b,19,c,f,2,80,b,11,f,5,2,a,2,a,1,b,a,11,b,a,b,10,3,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.07903989,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
2,10,a,b,0,1,8,e,b,4,d,a,1,43,k,15,g,1,1,b,2,b,1,b,b,1,f,a,b,15,18,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,3.638751344,4.583380534,4.391946448,3.972195449,3.991403243,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
5,10,a,a,0,3,16,a,b,0,c,f,1,66,i,6,a,2,4,a,5,b,1,b,a,6,b,a,b,10,3,a,4.041636477,4.01820237,3.821227377,3.992100297,3.537367733,4.337362962,3.795033168,3.127327437,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
11,0,a,a,0,4,13,e,b,7,d,f,1,83,j,17,i,1,0,a,3,b,3,b,a,1,f,a,d,5,18,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.695554616,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.899052176,4.014364698
14,5,b,a,0,3,6,e,b,15,d,a,1,76,k,8,f,2,0,a,4,a,3,a,a,3,h,a,b,15,18,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.583380534,4.00498571,4.029735504,4.01037389,4.116537882,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
16,5,b,a,0,3,11,e,b,0,c,h,1,31,d,12,f,1,0,a,6,a,1,b,a,11,j,a,b,0,6,b,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.863907719,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
17,6,a,b,0,1,18,e,b,24,d,a,1,52,j,10,i,1,5,a,5,b,1,b,b,20,f,a,a,5,6,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,3.638751344,4.695554616,4.711941898,4.029735504,3.991403243,3.935452502,3.944777884,4.61916559,4.039580635,4.240611559,4.014364698
16,1,a,a,0,5,15,e,b,0,e,c,0,93,m,8,i,0,11,b,6,b,3,b,a,21,h,a,b,5,3,b,4.041636477,4.01820237,3.957420699,3.992100297,4.537016496,3.749206554,4.445117209,4.711941898,3.972195449,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
5,6,b,a,0,2,9,e,b,16,d,f,6,12,j,10,f,6,0,a,6,b,2,b,a,9,f,a,b,15,3,a,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.695554616,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
0,5,b,a,0,0,8,e,d,8,c,f,0,53,d,11,f,0,0,a,4,b,3,b,a,11,j,a,b,10,9,b,3.724885506,4.01820237,3.957420699,3.81890334,3.537367733,4.337362962,3.863907719,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
17,0,a,a,0,1,8,e,b,14,d,a,1,48,q,14,g,1,0,a,4,a,1,b,a,11,f,a,b,5,6,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,3.638751344,4.439161388,4.391946448,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
7,6,a,a,0,0,15,e,b,9,d,f,0,41,k,7,i,0,3,b,1,a,3,b,a,9,f,a,b,10,9,a,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.583380534,4.711941898,3.972195449,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
16,6,b,a,0,3,11,e,b,0,c,f,0,62,a,15,f,0,0,b,5,b,1,a,a,11,j,a,b,5,18,a,3.724885506,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.235159646,4.00498571,3.972195449,3.991403243,4.116537882,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
16,6,a,a,0,4,17,e,b,4,c,h,1,74,i,3,a,1,2,b,2,a,1,b,a,6,j,a,b,10,3,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.795033168,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
5,10,a,a,0,3,12,e,b,18,c,f,1,42,i,23,c,2,0,b,1,b,3,b,a,8,j,a,b,15,18,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,3.972195449,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
12,10,a,a,0,0,16,e,b,16,d,f,1,47,l,7,i,1,9,a,3,b,2,b,a,13,h,a,b,10,0,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.642448137,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.530829172,4.039580635,3.875914521,4.014364698
3,10,a,b,0,2,13,e,b,5,c,f,2,69,i,10,c,2,2,a,1,a,1,b,b,4,b,a,b,15,18,b,4.041636477,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
20,6,a,b,0,4,11,c,b,1,d,a,1,29,k,29,i,1,7,a,5,a,1,b,b,8,f,a,b,15,15,a,4.041636477,3.945745585,4.231280828,3.992100297,4.599954428,3.638751344,4.583380534,4.711941898,4.029735504,4.01037389,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,3.977557721
3,6,b,a,0,2,0,e,b,24,d,f,1,60,q,6,f,0,0,a,0,a,1,b,a,11,h,g,b,15,6,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.439161388,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.063205292,3.875914521,4.014364698
16,1,a,a,0,5,2,d,b,17,d,f,0,93,r,12,i,0,11,a,4,a,1,b,a,17,h,a,d,15,12,b,4.041636477,4.01820237,4.199601087,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.530829172,4.039580635,3.899052176,4.014364698
3,6,a,b,0,2,9,e,b,6,d,f,0,79,r,9,i,1,0,a,6,a,1,b,b,15,f,a,b,5,18,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.711941898,4.029735504,4.01037389,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
18,10,a,a,0,0,16,d,b,20,d,f,1,49,j,7,i,3,2,a,2,a,1,b,a,7,f,a,b,10,18,b,4.041636477,4.01820237,4.199601087,3.992100297,4.599954428,4.337362962,4.695554616,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
16,5,b,a,0,5,12,a,b,13,c,g,1,40,d,7,a,1,0,b,4,a,1,b,a,2,j,a,b,10,18,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,3.915098531,3.863907719,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
21,6,a,a,1,1,12,c,b,16,d,f,4,98,m,23,i,4,11,a,3,a,2,b,a,21,f,a,b,10,6,a,4.041636477,4.01820237,4.231280828,3.992100297,4.599954428,4.337362962,4.445117209,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
0,6,b,a,0,0,17,a,b,20,d,f,0,6,r,9,f,1,0,b,0,b,3,b,a,11,f,a,b,5,18,a,3.724885506,4.01820237,3.821227377,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
17,1,c,b,0,1,4,e,b,7,c,f,1,98,b,5,a,1,0,b,0,a,1,b,b,16,b,a,b,5,15,b,4.151623752,3.945745585,3.957420699,3.992100297,3.537367733,4.337362962,3.07903989,3.127327437,3.972195449,4.01037389,3.935452502,3.944777884,3.325742752,4.039580635,3.875914521,4.014364698
2,6,a,a,0,1,2,d,b,16,c,f,1,41,b,9,c,3,2,a,6,b,4,b,a,6,b,f,b,10,6,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,4.337362962,3.07903989,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,2.41415559,3.875914521,4.014364698
18,1,b,a,0,3,15,e,b,16,d,f,0,41,r,6,f,0,0,a,3,a,1,b,a,4,f,a,b,5,3,b,3.724885506,4.01820237,3.957420699,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,4.014364698
6,0,a,a,0,4,4,e,b,15,a,a,1,54,b,9,a,1,4,b,1,b,3,b,a,10,b,a,b,10,9,b,4.041636477,4.01820237,3.957420699,3.992100297,3.035159656,3.638751344,3.07903989,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
0,10,a,a,0,0,4,e,b,10,c,b,1,37,b,10,a,1,0,a,6,b,1,b,a,5,b,f,b,15,3,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.062433287,3.07903989,3.127327437,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,2.41415559,3.875914521,4.014364698
8,6,b,a,0,5,6,d,b,14,c,a,1,28,b,8,a,3,0,a,3,b,3,b,a,5,b,a,b,10,15,b,3.724885506,4.01820237,4.199601087,3.992100297,3.537367733,3.638751344,3.07903989,3.127327437,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
20,1,a,a,0,2,4,d,b,13,c,f,1,88,d,17,d,2,9,a,6,a,1,b,a,12,j,a,b,15,6,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,4.337362962,3.863907719,5.130380713,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
7,1,a,a,0,3,7,e,b,18,c,f,0,41,i,14,c,1,0,a,1,a,1,b,a,5,b,a,b,10,15,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
19,1,a,a,0,1,9,e,b,20,b,f,1,44,a,22,f,1,2,a,4,b,1,b,a,3,j,a,b,10,18,b,4.041636477,4.01820237,3.957420699,3.992100297,2.847335969,4.337362962,3.235159646,4.00498571,4.029735504,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
14,1,a,b,0,3,16,c,d,5,d,f,0,88,n,6,i,0,1,a,0,b,2,b,b,18,f,a,b,5,18,b,4.041636477,3.945745585,4.231280828,3.81890334,4.599954428,4.337362962,4.65852624,4.711941898,4.029735504,3.991403243,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
4,5,a,a,0,2,8,a,d,8,c,h,0,11,e,9,c,0,3,a,3,b,2,b,a,10,j,a,b,5,18,a,4.041636477,4.01820237,3.821227377,3.81890334,3.537367733,4.312896885,3.811011832,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,3.977557721
17,10,b,a,0,4,14,a,b,11,c,a,1,45,i,14,f,1,0,b,6,b,1,b,a,3,b,a,b,10,18,a,3.724885506,4.01820237,3.821227377,3.992100297,3.537367733,3.638751344,3.795033168,4.00498571,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,3.977557721
7,10,c,a,0,0,1,e,b,0,c,f,1,51,i,9,a,1,0,a,3,b,1,b,a,11,j,a,b,10,9,b,4.151623752,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.127327437,4.029735504,3.991403243,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
14,6,b,b,0,4,13,c,b,16,d,f,1,78,r,10,f,1,0,a,6,b,1,b,b,6,f,a,b,10,6,b,3.724885506,3.945745585,4.231280828,3.992100297,4.599954428,4.337362962,4.544789047,4.00498571,4.029735504,3.991403243,3.935452502,3.944777884,4.61916559,4.039580635,3.875914521,4.014364698
20,10,a,a,0,2,2,d,b,17,c,f,1,94,i,12,c,1,7,a,3,a,1,b,a,15,j,a,b,5,6,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,4.337362962,3.795033168,3.693053328,4.029735504,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
7,0,c,b,1,4,10,c,b,13,c,f,4,67,e,9,c,4,1,b,5,a,1,b,b,7,a,a,b,10,18,a,4.151623752,3.945745585,4.231280828,3.992100297,3.537367733,4.337362962,3.811011832,3.693053328,3.972195449,4.01037389,3.935452502,3.944777884,3.10256098,4.039580635,3.875914521,3.977557721
11,6,a,a,0,3,7,c,b,0,a,f,1,70,b,13,c,2,4,b,0,b,1,b,a,13,b,a,b,10,6,b,4.041636477,4.01820237,4.231280828,3.992100297,3.035159656,4.337362962,3.07903989,3.693053328,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
14,1,a,a,0,3,11,e,b,21,a,f,1,36,e,20,f,1,2,b,6,a,3,b,a,3,b,a,b,10,15,b,4.041636477,4.01820237,3.957420699,3.992100297,3.035159656,4.337362962,3.811011832,4.00498571,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,10,a,a,0,2,8,e,b,18,c,a,0,48,e,12,c,0,2,b,6,a,3,b,a,11,j,a,b,15,6,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,3.638751344,3.811011832,3.693053328,3.972195449,4.01037389,3.935452502,4.01753988,3.92224524,4.039580635,3.875914521,4.014364698
13,10,a,b,0,0,16,e,b,17,d,a,1,75,k,7,g,1,5,a,6,a,1,b,b,10,h,a,b,10,18,b,4.041636477,3.945745585,3.957420699,3.992100297,4.599954428,3.638751344,4.583380534,4.391946448,4.029735504,4.01037389,3.935452502,3.944777884,4.530829172,4.039580635,3.875914521,4.014364698
6,5,a,a,0,4,3,c,b,19,c,f,1,33,b,8,a,3,3,b,3,b,3,b,a,7,b,a,b,5,3,b,4.041636477,4.01820237,4.231280828,3.992100297,3.537367733,4.337362962,3.07903989,3.127327437,3.972195449,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
11,6,a,a,0,1,9,e,b,0,d,d,1,63,k,15,i,1,8,a,6,b,1,b,a,20,f,a,c,15,9,b,4.041636477,4.01820237,3.957420699,3.992100297,4.599954428,4.169224672,4.583380534,4.711941898,4.029735504,3.991403243,3.935452502,4.01753988,4.61916559,4.039580635,7.93358788,4.014364698
18,6,a,a,0,2,8,e,b,19,c,h,1,59,i,11,c,1,1,a,2,b,1,b,a,10,b,a,b,10,15,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.312896885,3.795033168,3.693053328,4.029735504,3.991403243,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
22,0,a,a,0,5,6,a,b,16,e,f,1,96,l,10,i,1,4,a,2,a,1,b,a,16,f,a,b,10,3,a,4.041636477,4.01820237,3.821227377,3.992100297,4.537016496,4.337362962,4.642448137,4.711941898,4.029735504,4.01037389,3.935452502,4.01753988,4.61916559,4.039580635,3.875914521,3.977557721
4,10,a,a,0,3,6,e,b,15,c,f,1,84,i,10,a,1,3,b,1,a,3,b,a,18,b,a,b,5,15,b,4.041636477,4.01820237,3.957420699,3.992100297,3.537367733,4.337362962,3.795033168,3.127327437,3.972195449,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
17,10,a,a,0,3,6,d,b,4,c,c,0,20,b,8,a,0,3,a,3,a,3,b,a,11,b,a,b,0,9,b,4.041636477,4.01820237,4.199601087,3.992100297,3.537367733,3.749206554,3.07903989,3.127327437,4.029735504,4.01037389,3.935452502,4.01753988,3.325742752,4.039580635,3.875914521,4.014364698
